CMDLINE /scrap/users/blazquez/.conda/envs/pyeddl_cpu/bin/python3.8 6_drive_memoryusage.py
MEM 16721.410156 1619776542.6946
MEM 16721.957031 1619776542.7948
MEM 16722.062500 1619776542.8950
MEM 16722.062500 1619776542.9953
MEM 16722.062500 1619776543.0955
MEM 16722.062500 1619776543.1957
MEM 16722.062500 1619776543.2959
MEM 16722.062500 1619776543.3962
MEM 16722.062500 1619776543.4964
MEM 16722.062500 1619776543.5966
MEM 16722.062500 1619776543.6969
MEM 16722.062500 1619776543.7971
MEM 16722.062500 1619776543.8973
MEM 16722.062500 1619776543.9975
MEM 16722.062500 1619776544.0977
MEM 16722.062500 1619776544.1980
MEM 16722.062500 1619776544.2982
MEM 16722.062500 1619776544.3985
MEM 16722.062500 1619776544.4987
MEM 16722.062500 1619776544.5989
MEM 16722.062500 1619776544.6991
MEM 16434.058594 1619776544.7995
MEM 16434.058594 1619776544.8997
MEM 16434.058594 1619776544.9999
MEM 16434.058594 1619776545.1001
MEM 16434.058594 1619776545.2003
MEM 16434.058594 1619776545.3006
MEM 16434.058594 1619776545.4009
MEM 16434.058594 1619776545.5011
MEM 16434.058594 1619776545.6013
MEM 16434.058594 1619776545.7015
MEM 16434.058594 1619776545.8018
MEM 16434.058594 1619776545.9020
MEM 16434.058594 1619776546.0023
MEM 16434.058594 1619776546.1025
MEM 16434.058594 1619776546.2027
MEM 16434.058594 1619776546.3029
MEM 16434.058594 1619776546.4032
MEM 16434.058594 1619776546.5034
MEM 16434.058594 1619776546.6037
MEM 16434.058594 1619776546.7040
MEM 16434.058594 1619776546.8043
MEM 16434.058594 1619776546.9047
MEM 16434.058594 1619776547.0050
MEM 16434.058594 1619776547.1053
MEM 16434.058594 1619776547.2057
MEM 16434.058594 1619776547.3061
MEM 16434.058594 1619776547.4064
MEM 16434.058594 1619776547.5068
MEM 16434.058594 1619776547.6072
MEM 16434.058594 1619776547.7076
MEM 16434.058594 1619776547.8079
MEM 16434.058594 1619776547.9083
MEM 16434.058594 1619776548.0086
MEM 16434.058594 1619776548.1090
MEM 16434.058594 1619776548.2094
MEM 16434.058594 1619776548.3098
MEM 16434.058594 1619776548.4102
MEM 16434.058594 1619776548.5106
MEM 16434.058594 1619776548.6110
MEM 16443.156250 1619776548.7118
MEM 16481.449219 1619776548.8124
MEM 16481.183594 1619776548.9128
MEM 16609.656250 1619776549.0132
MEM 16609.656250 1619776549.1135
MEM 16609.656250 1619776549.2137
MEM 16609.656250 1619776549.3141
MEM 16609.656250 1619776549.4144
MEM 16609.656250 1619776549.5148
MEM 16609.656250 1619776549.6151
MEM 16609.656250 1619776549.7154
MEM 16609.656250 1619776549.8158
MEM 16481.652344 1619776549.9161
MEM 16481.652344 1619776550.0165
MEM 16481.652344 1619776550.1168
MEM 16481.652344 1619776550.2172
MEM 16481.652344 1619776550.3175
MEM 16481.652344 1619776550.4179
MEM 16481.652344 1619776550.5182
MEM 16481.652344 1619776550.6185
MEM 16481.652344 1619776550.7189
MEM 16481.652344 1619776550.8198
MEM 16481.652344 1619776550.9203
MEM 16481.652344 1619776551.0214
MEM 16481.652344 1619776551.1219
MEM 16481.652344 1619776551.2223
MEM 16481.652344 1619776551.3227
MEM 16481.652344 1619776551.4230
MEM 16481.652344 1619776551.5234
MEM 16481.652344 1619776551.6237
MEM 16481.652344 1619776551.7240
MEM 16481.652344 1619776551.8243
MEM 16481.652344 1619776551.9248
MEM 16481.652344 1619776552.0251
MEM 16481.652344 1619776552.1255
MEM 16481.652344 1619776552.2258
MEM 16481.652344 1619776552.3261
MEM 16449.679688 1619776552.4268
MEM 16449.898438 1619776552.5274
MEM 16449.898438 1619776552.6279
MEM 16449.898438 1619776552.7285
MEM 16449.898438 1619776552.8290
MEM 16449.898438 1619776552.9296
MEM 16449.898438 1619776553.0301
MEM 16521.714844 1619776553.1304
MEM 16521.902344 1619776553.2306
MEM 16521.902344 1619776553.3308
MEM 16521.902344 1619776553.4310
MEM 16521.902344 1619776553.5313
MEM 16521.902344 1619776553.6315
MEM 16521.902344 1619776553.7317
MEM 16521.902344 1619776553.8319
MEM 16521.902344 1619776553.9321
MEM 16521.902344 1619776554.0323
MEM 16521.902344 1619776554.1325
MEM 16449.898438 1619776554.2327
MEM 16449.898438 1619776554.3329
MEM 16449.898438 1619776554.4332
MEM 16449.898438 1619776554.5334
MEM 16449.898438 1619776554.6336
MEM 16449.898438 1619776554.7338
MEM 16449.898438 1619776554.8341
MEM 16449.898438 1619776554.9343
MEM 16449.898438 1619776555.0345
MEM 16449.898438 1619776555.1348
MEM 16449.898438 1619776555.2350
MEM 16449.898438 1619776555.3352
MEM 16449.898438 1619776555.4354
MEM 16449.898438 1619776555.5360
MEM 16451.898438 1619776555.6366
MEM 16451.898438 1619776555.7373
MEM 16451.898438 1619776555.8379
MEM 16451.898438 1619776555.9386
MEM 16451.898438 1619776556.0395
MEM 16451.898438 1619776556.1402
MEM 16451.898438 1619776556.2408
MEM 16451.898438 1619776556.3413
MEM 16595.902344 1619776556.4415
MEM 16595.902344 1619776556.5417
MEM 16595.902344 1619776556.6419
MEM 16595.902344 1619776556.7422
MEM 16595.902344 1619776556.8424
MEM 16595.902344 1619776556.9426
MEM 16595.902344 1619776557.0428
MEM 16595.902344 1619776557.1431
MEM 16595.902344 1619776557.2433
MEM 16595.902344 1619776557.3435
MEM 16595.902344 1619776557.4437
MEM 16595.902344 1619776557.5439
MEM 16595.902344 1619776557.6441
MEM 16595.902344 1619776557.7443
MEM 16595.902344 1619776557.8446
MEM 16595.902344 1619776557.9448
MEM 16595.902344 1619776558.0450
MEM 16595.902344 1619776558.1452
MEM 16595.902344 1619776558.2454
MEM 16595.902344 1619776558.3456
MEM 16451.898438 1619776558.4459
MEM 16451.898438 1619776558.5461
MEM 16451.898438 1619776558.6463
MEM 16451.898438 1619776558.7465
MEM 16451.898438 1619776558.8467
MEM 16451.898438 1619776558.9469
MEM 16451.898438 1619776559.0471
MEM 16451.898438 1619776559.1473
MEM 16451.898438 1619776559.2475
MEM 16451.898438 1619776559.3478
MEM 16451.898438 1619776559.4480
MEM 16451.898438 1619776559.5482
MEM 16451.898438 1619776559.6485
MEM 16451.898438 1619776559.7487
MEM 16451.898438 1619776559.8489
MEM 16451.898438 1619776559.9491
MEM 16451.898438 1619776560.0495
MEM 16451.898438 1619776560.1498
MEM 16451.898438 1619776560.2500
MEM 16451.898438 1619776560.3503
MEM 16451.898438 1619776560.4505
MEM 16451.898438 1619776560.5507
MEM 16451.898438 1619776560.6509
MEM 16451.898438 1619776560.7511
MEM 16451.898438 1619776560.8516
MEM 16451.898438 1619776560.9522
MEM 16451.898438 1619776561.0528
MEM 16451.898438 1619776561.1533
MEM 16451.898438 1619776561.2538
MEM 16451.898438 1619776561.3543
MEM 16451.898438 1619776561.4548
MEM 16515.902344 1619776561.5551
MEM 16515.902344 1619776561.6553
MEM 16515.902344 1619776561.7555
MEM 16515.902344 1619776561.8557
MEM 16515.902344 1619776561.9560
MEM 16515.902344 1619776562.0562
MEM 16515.902344 1619776562.1564
MEM 16515.902344 1619776562.2567
MEM 16515.902344 1619776562.3569
MEM 16515.902344 1619776562.4571
MEM 16451.898438 1619776562.5575
MEM 16451.898438 1619776562.6578
MEM 16451.898438 1619776562.7580
MEM 16451.898438 1619776562.8583
MEM 16451.898438 1619776562.9585
MEM 16451.898438 1619776563.0588
MEM 16451.898438 1619776563.1590
MEM 16451.898438 1619776563.2593
MEM 16451.898438 1619776563.3595
MEM 16451.898438 1619776563.4600
MEM 16488.339844 1619776563.5606
MEM 16464.964844 1619776563.6610
MEM 16488.339844 1619776563.7613
MEM 16488.339844 1619776563.8615
MEM 16488.339844 1619776563.9617
MEM 16488.339844 1619776564.0619
MEM 16488.339844 1619776564.1621
MEM 16488.339844 1619776564.2624
MEM 16488.339844 1619776564.3626
MEM 16488.339844 1619776564.4628
MEM 16488.339844 1619776564.5630
MEM 16484.621094 1619776564.6632
MEM 16452.335938 1619776564.7634
MEM 16452.335938 1619776564.8636
MEM 16452.335938 1619776564.9641
MEM 16452.335938 1619776565.0647
MEM 16452.335938 1619776565.1650
MEM 16452.335938 1619776565.2653
MEM 16452.335938 1619776565.3655
MEM 16452.335938 1619776565.4658
MEM 16452.335938 1619776565.5660
MEM 16452.335938 1619776565.6662
MEM 16452.335938 1619776565.7665
MEM 16452.335938 1619776565.8669
MEM 16452.335938 1619776565.9675
MEM 16452.335938 1619776566.0681
MEM 16452.335938 1619776566.1686
MEM 16452.335938 1619776566.2692
MEM 16452.335938 1619776566.3697
MEM 16492.476562 1619776566.4702
MEM 16524.339844 1619776566.5705
MEM 16524.339844 1619776566.6709
MEM 16524.339844 1619776566.7711
MEM 16524.339844 1619776566.8713
MEM 16524.339844 1619776566.9715
MEM 16524.339844 1619776567.0717
MEM 16524.339844 1619776567.1719
MEM 16524.339844 1619776567.2722
MEM 16524.339844 1619776567.3724
MEM 16524.339844 1619776567.4726
MEM 16452.335938 1619776567.5728
MEM 16452.335938 1619776567.6731
MEM 16452.335938 1619776567.7733
MEM 16452.335938 1619776567.8735
MEM 16452.335938 1619776567.9737
MEM 16452.335938 1619776568.0739
MEM 16452.335938 1619776568.1741
MEM 16452.335938 1619776568.2744
MEM 16452.335938 1619776568.3746
MEM 16452.335938 1619776568.4748
MEM 16452.335938 1619776568.5750
MEM 16452.335938 1619776568.6752
MEM 16452.335938 1619776568.7754
MEM 16452.335938 1619776568.8757
MEM 16452.335938 1619776568.9767
MEM 16452.335938 1619776569.0774
MEM 16452.335938 1619776569.1780
MEM 16452.335938 1619776569.2785
MEM 16452.335938 1619776569.3788
MEM 16452.335938 1619776569.4790
MEM 16452.335938 1619776569.5792
MEM 16452.335938 1619776569.6795
MEM 16452.335938 1619776569.7797
MEM 16452.335938 1619776569.8799
MEM 16452.335938 1619776569.9802
MEM 16452.335938 1619776570.0804
MEM 16452.335938 1619776570.1806
MEM 16452.335938 1619776570.2809
MEM 16452.335938 1619776570.3812
MEM 16452.335938 1619776570.4814
MEM 16417.398438 1619776570.5823
MEM 16417.398438 1619776570.6830
MEM 16562.109375 1619776570.7833
MEM 16562.109375 1619776570.8836
MEM 16562.246094 1619776570.9838
MEM 16562.246094 1619776571.0840
MEM 16562.246094 1619776571.1843
MEM 16562.246094 1619776571.2845
MEM 16562.246094 1619776571.3847
MEM 16562.246094 1619776571.4849
MEM 16562.246094 1619776571.5852
MEM 16562.246094 1619776571.6854
MEM 16418.242188 1619776571.7857
MEM 16418.242188 1619776571.8859
MEM 16418.242188 1619776571.9861
MEM 16418.242188 1619776572.0864
MEM 16418.242188 1619776572.1866
MEM 16418.242188 1619776572.2868
MEM 16418.242188 1619776572.3870
MEM 16418.242188 1619776572.4873
MEM 16418.242188 1619776572.5875
MEM 16418.242188 1619776572.6877
MEM 16418.242188 1619776572.7879
MEM 16418.242188 1619776572.8881
MEM 16418.242188 1619776572.9883
MEM 16418.242188 1619776573.0885
MEM 16418.242188 1619776573.1889
MEM 16417.742188 1619776573.2897
MEM 16490.214844 1619776573.3900
MEM 16490.214844 1619776573.4902
MEM 16490.214844 1619776573.5905
MEM 16490.214844 1619776573.6907
MEM 16490.214844 1619776573.7909
MEM 16418.210938 1619776573.8912
MEM 16418.210938 1619776573.9914
MEM 16418.210938 1619776574.0916
MEM 16418.210938 1619776574.1919
MEM 16418.210938 1619776574.2921
MEM 16421.648438 1619776574.3928
MEM 16450.214844 1619776574.4932
MEM 16449.269531 1619776574.5935
MEM 16449.269531 1619776574.6939
MEM 16645.535156 1619776574.7942
MEM 16737.992188 1619776574.8944
MEM 16737.992188 1619776574.9946
MEM 16737.992188 1619776575.0948
MEM 16737.992188 1619776575.1950
MEM 16737.992188 1619776575.2953
MEM 16737.992188 1619776575.3955
MEM 16737.992188 1619776575.4957
MEM 16737.992188 1619776575.5960
MEM 16737.992188 1619776575.6962
MEM 16737.992188 1619776575.7964
MEM 16737.992188 1619776575.8966
MEM 16449.988281 1619776575.9968
MEM 16449.988281 1619776576.0970
MEM 16449.988281 1619776576.1972
MEM 16449.988281 1619776576.2974
MEM 16449.988281 1619776576.3977
MEM 16449.988281 1619776576.4979
MEM 16449.988281 1619776576.5981
MEM 16449.988281 1619776576.6983
MEM 16449.988281 1619776576.7985
MEM 16449.988281 1619776576.8987
MEM 16449.988281 1619776576.9990
MEM 16449.988281 1619776577.0992
MEM 16449.988281 1619776577.1994
MEM 16449.988281 1619776577.2996
MEM 16449.988281 1619776577.3999
MEM 16449.988281 1619776577.5001
MEM 16449.988281 1619776577.6003
MEM 16449.988281 1619776577.7005
MEM 16385.980469 1619776577.8010
MEM 16415.402344 1619776577.9017
MEM 16417.242188 1619776578.0021
MEM 16459.320312 1619776578.1024
MEM 16561.964844 1619776578.2027
MEM 16561.964844 1619776578.3030
MEM 16561.964844 1619776578.4032
MEM 16561.964844 1619776578.5034
MEM 16561.964844 1619776578.6037
MEM 16417.960938 1619776578.7039
MEM 16417.960938 1619776578.8042
MEM 16417.960938 1619776578.9044
MEM 16417.960938 1619776579.0046
MEM 16417.960938 1619776579.1048
MEM 16417.960938 1619776579.2051
MEM 16417.960938 1619776579.3053
MEM 16417.960938 1619776579.4055
MEM 16385.957031 1619776579.5058
MEM 16449.960938 1619776579.6064
MEM 16506.710938 1619776579.7074
MEM 16513.332031 1619776579.8083
MEM 16513.964844 1619776579.9091
MEM 16513.964844 1619776580.0095
MEM 16512.250000 1619776580.1100
MEM 16449.000000 1619776580.2103
MEM 16449.000000 1619776580.3105
MEM 16449.000000 1619776580.4108
MEM 16449.000000 1619776580.5110
MEM 16579.023438 1619776580.6114
MEM 16844.312500 1619776580.7116
MEM 17071.957031 1619776580.8119
MEM 17089.851562 1619776580.9121
MEM 17089.851562 1619776581.0123
MEM 17089.851562 1619776581.1125
MEM 17089.851562 1619776581.2128
MEM 17089.851562 1619776581.3130
MEM 17089.851562 1619776581.4133
MEM 17089.851562 1619776581.5135
MEM 17089.851562 1619776581.6137
MEM 17089.851562 1619776581.7139
MEM 17025.847656 1619776581.8142
MEM 17025.847656 1619776581.9144
MEM 17025.847656 1619776582.0147
MEM 16449.843750 1619776582.1149
MEM 16449.843750 1619776582.2151
MEM 16449.843750 1619776582.3154
MEM 16449.843750 1619776582.4156
MEM 16449.843750 1619776582.5158
MEM 16449.843750 1619776582.6161
MEM 16449.843750 1619776582.7163
MEM 16449.843750 1619776582.8165
MEM 16449.843750 1619776582.9168
MEM 16449.843750 1619776583.0170
MEM 16449.843750 1619776583.1172
MEM 16449.843750 1619776583.2175
MEM 16449.843750 1619776583.3177
MEM 16449.843750 1619776583.4179
MEM 16449.843750 1619776583.5181
MEM 16449.843750 1619776583.6184
MEM 16449.843750 1619776583.7186
MEM 16449.843750 1619776583.8188
MEM 16449.843750 1619776583.9191
MEM 16449.843750 1619776584.0193
MEM 16449.843750 1619776584.1195
MEM 16449.843750 1619776584.2198
MEM 16449.843750 1619776584.3200
MEM 16449.843750 1619776584.4202
MEM 16449.843750 1619776584.5205
MEM 16449.843750 1619776584.6207
MEM 16449.843750 1619776584.7209
MEM 16449.843750 1619776584.8211
MEM 16449.843750 1619776584.9214
MEM 16449.843750 1619776585.0216
MEM 16449.843750 1619776585.1218
MEM 16411.960938 1619776585.2224
MEM 16442.164062 1619776585.3233
MEM 16449.464844 1619776585.4240
MEM 16449.832031 1619776585.5248
MEM 16449.843750 1619776585.6251
MEM 16384.996094 1619776585.7255
MEM 16385.832031 1619776585.8258
MEM 16385.832031 1619776585.9261
MEM 16364.121094 1619776586.0263
MEM 16321.828125 1619776586.1267
MEM 16321.828125 1619776586.2273
MEM 16321.828125 1619776586.3276
MEM 16321.828125 1619776586.4281
MEM 16321.828125 1619776586.5285
MEM 16321.828125 1619776586.6289
MEM 16321.828125 1619776586.7293
MEM 16321.828125 1619776586.8297
MEM 16321.828125 1619776586.9302
MEM 16321.828125 1619776587.0305
MEM 16321.828125 1619776587.1310
MEM 16321.828125 1619776587.2315
MEM 16321.828125 1619776587.3319
MEM 16321.828125 1619776587.4326
MEM 16321.828125 1619776587.5331
MEM 16321.828125 1619776587.6335
MEM 16321.828125 1619776587.7339
MEM 16321.828125 1619776587.8348
MEM 16321.828125 1619776587.9355
MEM 16321.828125 1619776588.0359
MEM 16321.828125 1619776588.1364
MEM 16321.828125 1619776588.2369
MEM 16321.828125 1619776588.3376
MEM 16321.828125 1619776588.4382
MEM 16321.828125 1619776588.5387
MEM 16321.828125 1619776588.6391
MEM 16321.828125 1619776588.7395
MEM 16321.828125 1619776588.8398
MEM 16321.828125 1619776588.9403
MEM 16321.828125 1619776589.0406
MEM 16321.828125 1619776589.1410
MEM 16321.828125 1619776589.2414
MEM 16321.828125 1619776589.3417
MEM 16321.828125 1619776589.4420
MEM 16385.699219 1619776589.5422
MEM 16321.828125 1619776589.6433
MEM 16321.828125 1619776589.7443
MEM 16321.828125 1619776589.8451
MEM 16321.828125 1619776589.9460
MEM 16321.828125 1619776590.0463
MEM 16321.828125 1619776590.1468
MEM 16321.828125 1619776590.2470
MEM 16321.828125 1619776590.3472
MEM 16321.828125 1619776590.4474
MEM 16321.828125 1619776590.5476
MEM 16321.828125 1619776590.6478
MEM 16321.828125 1619776590.7481
MEM 16321.828125 1619776590.8483
MEM 16321.828125 1619776590.9485
MEM 16321.828125 1619776591.0488
MEM 16321.828125 1619776591.1490
MEM 16321.828125 1619776591.2492
MEM 16321.828125 1619776591.3494
MEM 16321.828125 1619776591.4496
MEM 16321.828125 1619776591.5498
MEM 16321.828125 1619776591.6500
MEM 16321.828125 1619776591.7502
MEM 16321.828125 1619776591.8504
MEM 16321.828125 1619776591.9506
MEM 16321.828125 1619776592.0509
MEM 16321.828125 1619776592.1511
MEM 16321.828125 1619776592.2513
MEM 16321.828125 1619776592.3515
MEM 16321.828125 1619776592.4517
MEM 16321.828125 1619776592.5519
MEM 16321.828125 1619776592.6521
MEM 16321.828125 1619776592.7523
MEM 16321.828125 1619776592.8525
MEM 16321.828125 1619776592.9527
MEM 16321.828125 1619776593.0529
MEM 16321.828125 1619776593.1531
MEM 16385.832031 1619776593.2533
MEM 16385.832031 1619776593.3535
MEM 16385.832031 1619776593.4537
MEM 16385.832031 1619776593.5539
MEM 16385.832031 1619776593.6541
MEM 16385.832031 1619776593.7543
MEM 16385.832031 1619776593.8545
MEM 16385.832031 1619776593.9547
MEM 16385.832031 1619776594.0549
MEM 16385.832031 1619776594.1551
MEM 16385.832031 1619776594.2553
MEM 16385.832031 1619776594.3555
MEM 16385.832031 1619776594.4557
MEM 16321.828125 1619776594.5568
MEM 16321.828125 1619776594.6577
MEM 16321.828125 1619776594.7586
MEM 16321.828125 1619776594.8593
MEM 16321.828125 1619776594.9597
MEM 16321.828125 1619776595.0601
MEM 16321.828125 1619776595.1605
MEM 16321.828125 1619776595.2607
MEM 16321.828125 1619776595.3612
MEM 16321.828125 1619776595.4617
MEM 16321.828125 1619776595.5621
MEM 16321.828125 1619776595.6625
MEM 16321.828125 1619776595.7630
MEM 16321.828125 1619776595.8635
MEM 16321.828125 1619776595.9640
MEM 16321.828125 1619776596.0645
MEM 16321.828125 1619776596.1650
MEM 16321.828125 1619776596.2654
MEM 16321.828125 1619776596.3659
MEM 16321.828125 1619776596.4664
MEM 16321.828125 1619776596.5692
MEM 16321.828125 1619776596.6698
MEM 16321.828125 1619776596.7702
MEM 16321.828125 1619776596.8707
MEM 16321.828125 1619776596.9711
MEM 16321.828125 1619776597.0715
MEM 16321.828125 1619776597.1719
MEM 16321.828125 1619776597.2723
MEM 16321.828125 1619776597.3728
MEM 16321.828125 1619776597.4731
MEM 16321.828125 1619776597.5735
MEM 16321.828125 1619776597.6740
MEM 16321.828125 1619776597.7743
MEM 16321.828125 1619776597.8748
MEM 16321.828125 1619776597.9752
MEM 16321.828125 1619776598.0756
MEM 16321.828125 1619776598.1760
MEM 16321.828125 1619776598.2764
MEM 16321.828125 1619776598.3768
MEM 16334.300781 1619776598.4773
MEM 16467.832031 1619776598.5777
MEM 16467.832031 1619776598.6781
MEM 16467.832031 1619776598.7785
MEM 16467.832031 1619776598.8789
MEM 16467.832031 1619776598.9793
MEM 16467.832031 1619776599.0798
MEM 16467.832031 1619776599.1802
MEM 16467.832031 1619776599.2806
MEM 16467.832031 1619776599.3810
MEM 16467.832031 1619776599.4815
MEM 16467.832031 1619776599.5818
MEM 16321.828125 1619776599.6824
MEM 16321.828125 1619776599.7831
MEM 16321.828125 1619776599.8836
MEM 16321.828125 1619776599.9840
MEM 16321.828125 1619776600.0845
MEM 16321.828125 1619776600.1849
MEM 16321.828125 1619776600.2853
MEM 16358.332031 1619776600.3856
MEM 16358.332031 1619776600.4860
MEM 16358.332031 1619776600.5863
MEM 16358.332031 1619776600.6867
MEM 16358.332031 1619776600.7870
MEM 16321.828125 1619776600.8874
MEM 16321.828125 1619776600.9880
MEM 16321.828125 1619776601.0885
MEM 16321.828125 1619776601.1888
MEM 16321.828125 1619776601.2892
MEM 16321.828125 1619776601.3896
MEM 16321.828125 1619776601.4899
MEM 16321.828125 1619776601.5903
MEM 16321.828125 1619776601.6906
MEM 16321.828125 1619776601.7909
MEM 16321.828125 1619776601.8913
MEM 16321.828125 1619776601.9915
MEM 16321.828125 1619776602.0917
MEM 16321.828125 1619776602.1919
MEM 16321.828125 1619776602.2923
MEM 16321.828125 1619776602.3925
MEM 16358.332031 1619776602.4927
MEM 16358.332031 1619776602.5931
MEM 16358.332031 1619776602.6933
MEM 16358.332031 1619776602.7937
MEM 16358.332031 1619776602.8939
MEM 16358.332031 1619776602.9941
MEM 16358.332031 1619776603.0944
MEM 16358.332031 1619776603.1946
MEM 16358.332031 1619776603.2948
MEM 16358.332031 1619776603.3950
MEM 16321.828125 1619776603.4956
MEM 16321.828125 1619776603.5960
MEM 16321.828125 1619776603.6964
MEM 16321.828125 1619776603.7967
MEM 16321.828125 1619776603.8972
MEM 16321.828125 1619776603.9977
MEM 16321.828125 1619776604.0979
MEM 16321.828125 1619776604.1982
MEM 16321.828125 1619776604.2986
MEM 16321.828125 1619776604.3990
MEM 16321.828125 1619776604.4994
MEM 16321.828125 1619776604.5997
MEM 16321.828125 1619776604.6999
MEM 16321.828125 1619776604.8004
MEM 16321.828125 1619776604.9008
MEM 16321.828125 1619776605.0013
MEM 16321.828125 1619776605.1017
MEM 16321.828125 1619776605.2020
MEM 16321.828125 1619776605.3024
MEM 16321.828125 1619776605.4028
MEM 16321.828125 1619776605.5033
MEM 16321.828125 1619776605.6036
MEM 16321.828125 1619776605.7041
MEM 16321.828125 1619776605.8045
MEM 16321.828125 1619776605.9048
MEM 16321.828125 1619776606.0053
MEM 16321.828125 1619776606.1057
MEM 16321.828125 1619776606.2062
MEM 16321.828125 1619776606.3067
MEM 16321.828125 1619776606.4071
MEM 16321.828125 1619776606.5077
MEM 16321.828125 1619776606.6082
MEM 16321.828125 1619776606.7087
MEM 16321.828125 1619776606.8093
MEM 16321.828125 1619776606.9098
MEM 16321.828125 1619776607.0105
MEM 16321.828125 1619776607.1109
MEM 16321.828125 1619776607.2113
MEM 16321.828125 1619776607.3118
MEM 16321.828125 1619776607.4122
MEM 16321.828125 1619776607.5126
MEM 16321.828125 1619776607.6129
MEM 16321.828125 1619776607.7135
MEM 16321.828125 1619776607.8139
MEM 16321.828125 1619776607.9143
MEM 16321.828125 1619776608.0146
MEM 16321.828125 1619776608.1149
MEM 16321.828125 1619776608.2154
MEM 16321.828125 1619776608.3158
MEM 16321.828125 1619776608.4163
MEM 16321.828125 1619776608.5167
MEM 16321.828125 1619776608.6170
MEM 16321.828125 1619776608.7173
MEM 16321.828125 1619776608.8175
MEM 16321.828125 1619776608.9178
MEM 16321.828125 1619776609.0181
MEM 16321.828125 1619776609.1183
MEM 16321.828125 1619776609.2186
MEM 16321.828125 1619776609.3189
MEM 16321.828125 1619776609.4193
MEM 16321.828125 1619776609.5197
MEM 16321.828125 1619776609.6201
MEM 16321.828125 1619776609.7206
MEM 16321.828125 1619776609.8210
MEM 16321.828125 1619776609.9213
MEM 16321.828125 1619776610.0216
MEM 16321.828125 1619776610.1220
MEM 16321.828125 1619776610.2225
MEM 16321.828125 1619776610.3227
MEM 16321.828125 1619776610.4230
MEM 16321.828125 1619776610.5234
MEM 16321.828125 1619776610.6242
MEM 16321.828125 1619776610.7246
MEM 16321.828125 1619776610.8248
MEM 16321.828125 1619776610.9252
MEM 16321.828125 1619776611.0256
MEM 16321.828125 1619776611.1261
MEM 16321.828125 1619776611.2265
MEM 16321.828125 1619776611.3269
MEM 16321.828125 1619776611.4272
MEM 16321.828125 1619776611.5276
MEM 16321.828125 1619776611.6278
MEM 16321.828125 1619776611.7281
MEM 16321.828125 1619776611.8286
MEM 16321.828125 1619776611.9289
MEM 16321.828125 1619776612.0294
MEM 16321.828125 1619776612.1297
MEM 16321.828125 1619776612.2301
MEM 16321.828125 1619776612.3305
MEM 16321.828125 1619776612.4308
MEM 16321.828125 1619776612.5315
MEM 16321.828125 1619776612.6321
MEM 16321.828125 1619776612.7326
MEM 16321.828125 1619776612.8331
MEM 16321.828125 1619776612.9335
MEM 16321.828125 1619776613.0339
MEM 16321.828125 1619776613.1343
MEM 16321.828125 1619776613.2347
MEM 16321.828125 1619776613.3354
MEM 16321.828125 1619776613.4359
MEM 16321.828125 1619776613.5363
MEM 16321.828125 1619776613.6365
MEM 16321.828125 1619776613.7369
MEM 16321.828125 1619776613.8375
MEM 16321.828125 1619776613.9379
MEM 16321.828125 1619776614.0383
MEM 16321.828125 1619776614.1388
MEM 16321.828125 1619776614.2392
MEM 16321.828125 1619776614.3398
MEM 16321.828125 1619776614.4404
MEM 16321.828125 1619776614.5408
MEM 16321.828125 1619776614.6414
MEM 16321.828125 1619776614.7419
MEM 16321.828125 1619776614.8424
MEM 16321.828125 1619776614.9428
MEM 16321.828125 1619776615.0434
MEM 16321.828125 1619776615.1439
MEM 16321.828125 1619776615.2443
MEM 16321.828125 1619776615.3447
MEM 16321.828125 1619776615.4451
MEM 16321.828125 1619776615.5456
MEM 16321.828125 1619776615.6462
MEM 16321.828125 1619776615.7468
MEM 16321.828125 1619776615.8473
MEM 16321.828125 1619776615.9477
MEM 16321.828125 1619776616.0484
MEM 16321.828125 1619776616.1489
MEM 16321.828125 1619776616.2494
MEM 16321.828125 1619776616.3498
MEM 16321.828125 1619776616.4505
MEM 16321.828125 1619776616.5511
MEM 16321.828125 1619776616.6515
MEM 16321.828125 1619776616.7518
MEM 16321.828125 1619776616.8522
MEM 16321.828125 1619776616.9525
MEM 16321.828125 1619776617.0527
MEM 16321.828125 1619776617.1532
MEM 16321.828125 1619776617.2536
MEM 16321.828125 1619776617.3539
MEM 16321.828125 1619776617.4541
MEM 16321.828125 1619776617.5543
MEM 16321.828125 1619776617.6546
MEM 16321.828125 1619776617.7548
MEM 16321.828125 1619776617.8551
MEM 16321.828125 1619776617.9554
MEM 16321.828125 1619776618.0560
MEM 16322.386719 1619776618.1565
MEM 16322.386719 1619776618.2569
MEM 16322.386719 1619776618.3574
MEM 16322.460938 1619776618.4580
MEM 16322.460938 1619776618.5584
MEM 16322.460938 1619776618.6587
MEM 16322.460938 1619776618.7591
MEM 16322.460938 1619776618.8596
MEM 16322.460938 1619776618.9598
MEM 16322.460938 1619776619.0606
MEM 16322.460938 1619776619.1610
MEM 16322.460938 1619776619.2613
MEM 16322.460938 1619776619.3615
MEM 16322.460938 1619776619.4619
MEM 16322.460938 1619776619.5624
MEM 16322.460938 1619776619.6626
MEM 16322.460938 1619776619.7631
MEM 16322.460938 1619776619.8635
MEM 16322.460938 1619776619.9637
MEM 16322.460938 1619776620.0640
MEM 16322.460938 1619776620.1642
MEM 16322.460938 1619776620.2645
